0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 70 17 9 6 5 4 3 59 38 12 8 7 5 4 6 5 5 3 4 5 3 4 1 3 3 1 3 1 2 3 0 2 0 3 1 1 1 0 1 1 1 0 1 1 1 1 1 0 1 1 1 1 0 2 1 1 2 2 2 2 3 3 4 3 4 4 4 4 4 5 5 4 4 4 5 6 6 6 6 7 9 8 11 13 15 20 44 5 7 7 8 11 15 30 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 15 8 6 4 4 3 3 17 10 6 6 6 4 4 4 3 4 4 4 3 2 4 4 3 2 3 3 2 4 1 3 0 2 0 2 0 2 2 1 0 1 1 0 1 2 0 0 1 1 0 0 2 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 0 1 0 2 1 0 1 0 1 0 2 2 0 1 2 2 0 3 0 4 1 3 1 4 2 3 3 3 3 4 3 3 4 4 4 4 4 5 5 5 7 5 8 8 12 3 3 4 4 4 7 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 21 10 5 5 4 3 62 37 14 12 6 7 7 56 17 11 13 7 5 7 5 4 7 4 5 4 4 5 4 4 4 3 4 3 5 2 4 2 3 4 3 3 2 2 3 2 3 2 2 2 2 2 1 2 0 3 1 1 0 1 1 1 0 1 1 0 0 0 1 0 0 0 1 0 1 2 0 2 1 2 2 1 3 2 3 3 4 4 2 6 4 6 6 5 7 6 7 7 6 8 6 8 8 10 8 7 9 10 10 11 11 11 14 14 16 21 35 26 8 8 9 11 14 25 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 11 7 4 5 4 3 3 15 8 8 5 6 4 5 3 4 4 3 4 2 3 4 2 3 2 3 3 3 4 0 4 2 4 2 2 4 2 3 1 4 2 2 2 3 3 0 4 2 3 1 3 2 2 2 2 2 2 1 2 2 2 0 3 1 1 2 2 1 1 1 1 1 2 1 0 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 1 1 0 0 0 1 0 1 1 2 2 0 2 0 1 1 1 2 0 0 1 0 1 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 1 1 0 1 0 1 2 0 2 1 0 1 1 1 2 0 3 0 1 2 2 1 1 2 1 3 1 3 0 4 0 4 1 3 1 4 2 3 3 3 4 4 4 4 4 5 6 6 5 7 8 9 14 16 4 4 5 4 8 9 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 19 17 14 14 12 11 26 26 22 21 18 14 14 10 11 10 10 9 9 8 9 8 6 10 8 6 6 7 6 6 6 5 6 6 5 7 3 5 5 4 3 6 2 2 2 3 2 1 2 2 3 2 0 2 1 2 2 0 1 1 1 2 0 1 0 1 1 1 0 1 1 0 0 0 1 2 0 1 1 0 0 1 1 2 2 1 1 2 2 1 3 1 2 1 2 1 2 1 3 1 3 3 3 4 2 4 4 2 4 4 3 3 5 5 2 6 4 4 5 6 5 4 6 4 5 5 5 5 6 5 6 6 8 8 7 9 8 11 6 9 9 13 8 11 13 18 18 17 16 33 17 15 10 17 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 18 4 6 12 19 14 7 12 7 8 4 5 5 4 5 4 3 6 3 4 4 2 4 3 4 3 3 2 4 2 3 3 2 3 3 2 3 4 1 2 3 1 3 2 1 3 2 1 2 2 3 0 2 1 2 2 0 1 3 0 1 2 3 0 0 3 1 1 2 1 0 1 3 1 1 0 2 0 2 1 1 2 0 1 1 0 0 2 0 1 0 0 1 0 2 0 0 0 1 0 0 0 2 0 0 1 0 0 2 0 0 1 1 1 1 1 0 0 0 1 0 0 0 1 1 1 1 2 0 1 0 1 0 0 3 1 0 1 2 0 0 0 1 2 0 0 0 1 1 0 1 2 1 0 1 0 0 3 2 1 1 0 1 2 1 2 3 1 1 3 0 3 0 3 1 2 1 3 1 2 3 1 2 2 3 1 3 2 2 1 3 2 3 2 2 2 4 1 2 4 3 4 1 3 2 4 2 2 4 3 2 3 1 5 2 4 1 5 3 4 4 5 4 5 3 6 3 9 5 9 9 7 9 7 12 13 5 4 9 12 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 16 19 16 13 12 9 27 27 20 18 22 11 12 11 14 9 12 6 8 10 9 9 6 5 11 5 9 7 6 6 5 6 7 4 5 5 4 5 7 4 5 4 3 3 3 3 2 1 1 2 4 0 2 2 1 3 0 1 1 1 1 2 2 1 0 0 2 2 0 0 0 0 1 1 1 1 1 1 1 0 0 0 1 1 0 1 4 0 1 2 1 2 1 0 1 3 0 2 2 1 4 1 4 0 4 4 3 3 3 4 4 3 1 5 5 3 4 5 3 6 3 6 5 4 5 4 5 5 5 6 6 5 8 5 5 6 6 10 8 8 6 9 11 10 9 10 8 13 17 19 16 19 28 19 16 14 11 19 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 15 17 4 7 5 26 11 11 11 6 7 6 6 5 4 5 3 4 5 4 4 3 6 3 3 3 4 3 4 2 4 2 3 1 4 2 3 3 3 1 3 3 3 1 1 3 0 5 1 2 1 2 1 3 0 3 1 2 1 1 1 3 0 4 0 0 1 1 2 1 1 3 0 2 1 3 1 0 2 3 1 0 1 2 1 0 0 0 3 0 1 0 0 0 1 1 0 0 0 2 0 0 0 1 0 2 0 2 1 0 0 0 1 1 2 0 1 0 0 1 1 0 1 0 1 0 0 0 1 2 0 0 0 0 1 2 1 0 2 2 0 1 1 1 0 0 1 1 1 0 0 2 1 0 0 1 2 0 1 0 1 1 0 1 3 0 2 3 0 1 2 2 1 1 2 1 1 2 1 3 2 2 1 3 3 0 2 2 1 3 3 3 3 1 1 3 2 1 4 2 2 2 2 5 1 4 3 1 6 4 2 2 3 2 6 2 1 4 2 3 4 4 5 3 4 5 5 4 5 6 5 5 7 8 11 8 12 9 13 4 4 8 12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 19 14 14 14 11 15 32 18 20 20 19 14 12 12 10 11 9 8 8 8 11 6 8 8 7 8 6 5 7 6 8 6 6 5 6 4 5 7 3 5 4 6 2 4 4 3 3 1 2 1 3 2 1 0 3 0 2 3 1 0 3 0 1 2 0 2 1 0 1 1 0 1 0 0 0 1 0 1 0 2 0 0 1 2 2 3 0 1 1 1 3 1 1 2 1 1 1 1 2 2 1 4 2 2 1 4 3 1 5 3 3 4 3 4 4 4 3 5 4 4 4 5 5 3 4 6 5 5 5 5 5 4 6 5 6 6 6 7 7 6 8 9 10 8 8 10 9 12 8 11 20 15 17 21 22 26 13 12 16 17 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 18 12 5 7 13 17 14 10 9 7 8 4 6 5 5 4 4 5 3 4 5 3 4 2 4 4 3 3 3 4 2 3 3 2 3 3 3 0 4 3 4 2 2 2 2 2 4 1 1 2 2 2 1 3 1 1 3 0 2 2 0 2 1 2 1 2 1 0 3 1 2 1 1 1 0 3 0 1 1 2 1 0 1 1 0 2 0 1 0 0 2 0 0 1 0 0 0 3 0 0 1 2 1 2 1 1 0 0 1 0 1 0 0 0 2 0 1 1 0 1 1 1 0 1 1 1 0 0 1 0 0 0 0 0 1 0 1 1 1 1 0 0 1 1 2 2 0 0 2 0 0 1 1 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 2 2 0 3 0 3 2 0 4 1 2 1 3 2 2 3 1 3 1 2 2 3 1 3 3 1 4 1 4 1 4 4 1 1 4 2 3 1 3 4 2 5 2 3 4 2 2 5 3 3 3 5 4 2 5 5 4 5 5 6 8 5 6 13 7 9 13 11 6 5 6 9 14 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 17 14 15 14 12 21 25 21 23 19 16 15 10 10 10 12 9 8 8 8 10 10 5 8 8 7 7 7 7 6 6 8 5 4 7 5 5 5 4 4 5 4 5 5 1 5 5 1 2 4 1 3 1 2 4 0 2 1 2 1 1 2 0 2 1 0 2 2 0 0 1 2 1 1 1 1 1 0 2 1 0 0 0 0 0 0 1 3 1 0 1 3 0 3 0 1 2 0 2 2 1 2 2 2 2 1 5 1 3 3 3 3 3 2 4 4 3 4 3 4 3 6 4 2 5 3 6 5 5 4 4 7 3 7 6 4 5 6 3 9 6 6 5 9 7 6 8 10 10 10 8 7 12 14 10 13 16 23 22 30 14 18 13 15 20 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 18 13 6 5 16 13 15 10 11 6 7 6 6 6 5 5 4 3 5 5 3 4 3 4 4 4 2 4 3 4 1 5 0 4 2 4 2 4 1 3 1 4 2 3 2 2 2 4 2 2 2 0 3 1 0 3 2 3 0 4 0 1 1 2 1 4 1 0 2 2 0 3 1 0 2 2 2 0 2 1 1 0 2 0 1 1 1 0 2 0 1 0 2 1 0 0 0 0 1 1 1 0 0 1 1 1 0 0 0 1 1 1 0 0 2 1 0 0 0 0 1 0 0 0 1 0 0 0 2 0 1 1 0 1 0 0 0 0 1 1 2 1 1 0 0 0 2 0 0 1 0 1 0 2 1 1 0 0 2 1 0 0 1 1 1 0 1 1 2 0 1 2 0 2 1 1 2 2 1 1 2 2 1 2 1 2 2 1 2 2 2 3 1 3 1 3 1 4 0 4 1 2 1 4 2 2 4 1 3 3 2 1 4 3 2 3 3 3 3 2 2 4 3 4 3 3 2 4 3 4 4 3 3 4 3 4 6 4 6 6 5 7 6 9 10 9 9 10 16 4 4 6 10 10 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 28 15 18 13 9 15 30 24 21 22 13 16 14 10 10 11 9 9 10 8 7 11 8 7 7 7 9 5 7 6 7 6 6 6 7 4 6 5 4 4 4 6 4 3 4 4 5 3 2 3 3 3 1 1 1 2 1 2 2 2 2 0 2 1 1 2 1 0 2 1 2 1 2 0 0 1 0 0 0 1 2 2 1 0 3 1 0 2 1 1 0 3 1 1 1 1 1 0 4 0 1 3 1 4 1 3 2 3 2 3 2 3 2 3 4 2 4 4 3 5 3 3 3 4 6 2 6 3 7 3 5 4 5 4 5 6 5 5 4 5 6 7 7 5 7 7 6 7 9 8 6 13 9 8 10 11 14 10 19 19 21 20 29 9 15 21 15 24 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 19 7 10 8 6 25 10 11 10 9 6 6 6 5 6 4 5 4 5 3 4 3 4 4 4 4 3 4 3 3 3 3 2 4 1 4 2 2 4 2 3 1 3 4 3 1 3 1 3 3 1 3 1 3 0 2 2 2 2 1 2 1 1 4 1 1 2 1 0 1 3 0 1 3 0 2 2 1 1 2 0 1 1 1 1 0 1 1 1 1 2 1 1 0 0 0 1 0 2 1 1 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 2 0 0 1 0 1 1 2 2 2 2 0 1 2 1 0 0 0 1 0 1 2 0 2 0 0 0 0 0 1 0 0 0 2 1 2 1 1 0 0 1 1 3 1 0 1 1 0 1 0 1 2 1 0 1 1 1 1 2 1 2 0 2 2 0 2 2 2 1 3 1 2 1 2 2 0 4 2 1 2 1 2 3 4 1 2 2 2 3 1 3 3 1 3 2 3 3 2 3 3 2 2 4 3 3 1 4 2 3 4 2 4 3 3 5 3 3 3 5 4 4 4 3 6 5 4 6 6 4 9 10 9 9 7 12 11 8 5 6 9 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 61 33 12 14 5 6 45 54 24 17 14 12 12 13 11 9 10 8 11 9 9 6 10 7 8 9 7 8 6 6 10 6 4 6 4 4 4 5 3 2 3 1 2 3 2 3 2 1 2 0 3 2 0 2 1 0 1 0 1 1 1 0 2 1 0 0 0 0 0 1 1 0 0 0 0 2 2 0 1 0 1 2 1 1 2 0 0 2 0 1 1 2 0 2 1 2 0 2 1 3 1 2 1 3 3 0 3 3 3 3 1 3 3 3 2 3 3 3 3 2 5 4 3 5 5 6 6 5 6 5 8 9 10 8 7 6 10 11 9 6 10 9 7 9 8 5 7 11 6 8 8 9 6 9 10 10 9 10 8 13 11 9 16 24 22 6 6 11 13 20 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 23 11 6 7 14 16 14 12 10 9 5 4 4 3 5 4 4 4 4 2 4 2 5 2 3 3 3 4 1 3 3 2 2 3 3 1 0 2 3 1 0 2 2 0 3 2 1 1 2 2 2 2 0 1 2 2 1 1 1 0 1 1 1 2 1 0 3 1 1 1 2 0 2 1 0 3 0 0 2 0 1 0 2 1 3 1 1 1 0 2 1 0 1 0 3 2 1 0 2 0 2 2 1 1 1 0 1 1 1 1 1 3 1 1 2 1 0 0 2 3 0 2 0 1 0 2 0 1 1 0 1 1 1 0 1 2 0 1 0 2 2 0 0 2 1 1 1 0 0 2 0 0 0 0 0 0 0 0 1 0 0 2 0 1 0 1 2 2 1 0 3 1 1 0 1 0 2 1 1 0 0 2 1 0 1 0 2 0 0 1 1 0 1 2 2 1 0 1 1 1 1 2 2 1 1 2 0 2 1 2 1 2 0 2 2 3 1 1 2 3 1 2 2 3 2 3 4 3 3 4 3 2 3 4 1 6 2 3 4 3 2 4 3 4 4 2 4 5 5 5 4 6 4 5 7 6 10 7 9 9 13 15 13 20 6 4 10 9 10 18 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 22 47 19 22 10 7 10 34 44 31 24 13 15 13 10 10 6 11 10 8 9 11 8 9 9 9 6 8 7 5 6 6 7 7 6 4 3 6 5 6 4 2 5 3 3 3 3 0 4 1 3 0 2 3 2 2 0 0 1 2 1 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 1 1 1 0 1 1 1 0 1 0 2 1 0 0 0 1 3 0 2 2 0 2 2 1 2 1 1 3 1 2 2 2 4 1 4 1 3 2 4 3 3 4 1 4 5 3 3 5 3 4 5 3 7 6 4 8 5 8 6 8 10 10 8 10 10 11 11 11 7 13 9 10 10 10 9 9 11 7 10 12 10 12 12 9 17 10 24 26 6 7 10 13 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 13 14 7 5 8 19 16 10 10 11 6 6 4 6 5 3 5 2 3 4 3 4 3 3 2 4 4 2 4 3 2 2 1 3 3 1 3 2 1 1 2 1 1 4 0 3 0 0 4 1 3 0 2 1 1 3 0 1 3 0 2 0 1 0 3 0 1 1 1 3 0 0 2 1 1 1 1 2 0 1 0 2 1 1 0 3 2 1 1 1 2 1 0 1 0 1 3 1 0 0 3 0 1 2 1 1 0 3 0 1 1 1 1 1 2 0 3 1 1 1 2 0 2 1 1 0 2 0 0 1 0 1 1 0 1 2 0 1 1 0 1 1 0 2 0 1 0 0 1 0 2 0 0 1 1 0 1 0 2 2 0 1 0 1 1 1 2 1 0 1 1 1 1 0 0 0 0 0 0 0 0 0 1 0 0 0 2 1 0 0 1 1 1 0 0 1 0 1 0 1 1 0 1 1 1 2 1 4 0 2 0 2 3 1 0 1 1 3 2 0 2 1 2 1 3 1 2 3 2 2 4 3 3 4 3 3 2 4 1 4 3 3 3 3 3 4 2 4 3 4 6 1 4 3 6 4 5 6 4 6 6 7 8 9 8 9 15 13 18 13 8 6 7 10 11 17 0 0 0 0 0 0 0 0 0 0 0 0
0;0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 41 16 15 13 9 13 15 47 26 25 16 11 15 19 13 10 12 9 10 11 11 7 9 9 7 7 6 8 6 6 6 4 7 4 7 4 6 4 7 5 3 6 3 4 5 5 4 5 4 2 3 4 3 4 2 2 2 1 1 0 0 1 1 1 1 1 0 1 1 2 1 1 1 0 0 0 1 1 2 0 1 0 0 0 0 3 0 1 0 2 0 2 1 1 2 0 3 2 0 2 2 2 1 2 2 0 2 2 2 3 0 3 2 3 3 1 3 2 4 1 3 4 3 2 3 5 3 5 3 4 3 4 5 2 5 3 6 4 5 8 7 3 8 8 13 12 8 12 13 13 16 12 8 11 15 10 11 13 9 12 9 13 9 17 14 14 15 34 9 7 9 9 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 5 13 11 5 5 5 16 15 13 9 7 8 5 6 5 6 3 5 5 3 3 4 3 4 3 4 2 4 3 2 4 3 2 3 2 4 1 3 2 1 1 4 1 2 1 2 1 2 0 2 2 2 2 3 0 2 2 1 2 2 0 2 2 1 0 3 1 1 2 0 2 1 1 3 1 1 1 1 2 0 3 0 1 2 0 1 2 0 1 1 1 3 2 0 2 1 0 1 1 1 1 0 2 2 2 1 3 0 2 0 1 2 0 2 1 0 0 2 1 1 0 1 0 1 1 1 0 0 2 0 1 1 1 1 0 3 0 0 1 1 0 1 2 1 0 2 1 0 1 0 1 0 1 0 0 2 1 1 0 0 1 0 1 1 0 0 0 2 0 0 0 0 1 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 3 1 1 2 2 2 1 0 3 2 2 1 0 2 0 1 3 0 1 1 0 2 3 3 1 1 0 2 3 1 1 1 3 1 1 3 2 2 2 1 3 1 3 2 4 3 1 2 3 3 3 4 3 2 2 4 3 3 3 4 3 5 2 4 5 3 4 5 4 4 5 6 6 7 5 6 9 8 6 10 10 13 19 20 9 5 6 8 13 22 0 0
